增长,v,主要,b,3.8814692438032354,33,1.2496392378801418,0.6136190195993708,9
广告,n,服务,vn,5.476138087836425,17,1.9286567983090035,1.8980933736695382,9
业务,n,的,uj,2.932205618875695,16,0.6685644431995964,1.4237949406953985,9
净利润,n,为,p,4.137400340372696,15,1.5565489446173089,3.640223928941851,9
相关,v,报道,v,7.6597072332440845,9,0.0,0.0,8
本文,r,来源,n,10.315752832026725,8,0.0,0.0,8
收益,n,为,p,5.515911963626426,9,0.0,2.058813890331201,8
但,c,又,d,8.849185032107798,11,0.0,0.0,8
亿元,m,同比,j,2.692755247149663,19,3.7871439606981414,1.2674438038072338,8
自主,v,研发,j,8.452325884902168,31,2.80087418258498,0.869137580612638,8
董事,n,丁磊,nr,8.811710326689134,8,0.0,1.2987949406953985,8
季节性,n,因素,n,10.133638421576496,10,1.9897352853986263,1.353282487738598,8
和,c,摊,v,5.54636576016814,18,0.0,0.0,8
收入,v,为,p,2.417879880665899,16,1.6697367178034825,3.5,8
摊,v,薄,a,9.342225043387915,18,0.0,0.23166250008012848,8
游戏,n,和,c,1.9972039808748305,17,2.0379128210495274,2.3354295379010757,8
美国,ns,存托,v,9.92718754410907,14,1.020134793437468,0.0,8
市场推广,n,活动,vn,8.654169049702654,10,1.3532824877385983,2.5219280948873624,8
财报,n,全文,n,8.894172486881109,12,1.5283208335737186,0.0,8
的,uj,增长,v,0.9099756714922294,23,2.2183641295938012,1.0087948956602686,8
2011,m,年,m,5.958551715018405,93,3.002656152055334,3.9502483386274223,8
研发,j,游戏,n,5.365330691967394,22,0.0,2.069870359924669,8
由于,c,公司,n,5.38286702788526,14,0.09927840363676106,2.0670314951575843,8
我们,r,的,uj,2.6615580289320255,27,1.5108884266470821,4.106377316818027,8
日,m,消息,n,7.8925414013021795,8,2.5,0.0,8
兼,v,董事,n,11.097112545551383,8,0.0,0.0,8
网易公司,n,首席,n,10.137754530048728,9,0.0,0.0,8
中,f,的,uj,4.122889180484805,15,2.606238928653389,2.3395722619867225,8
基本,n,和,c,4.5870077446654856,18,0.0,0.0,8
收入,v,环比,j,3.5072273662611817,12,0.9798687566511527,1.280672129520887,8
执行官,n,兼,v,10.92718754410907,8,0.0,0.0,8
的,uj,游戏,n,1.1903987616399898,17,2.4092672522514684,2.610713496122997,8
利润,n,为,p,4.93094946290527,8,0.0,2.75,8
娱乐,vn,的,uj,4.476526135099506,20,0.0,0.21609640474436814,8
存托,v,凭证,n,10.289757623493779,14,0.0,0.673004626155201,8
的,uj,收入,v,2.396415960136241,27,1.865507188521067,1.9395812625951412,8
汇兑,v,收益,n,8.967829528606417,9,0.5032583347756457,0.0,8
首席,n,执行官,n,10.775184450664021,9,0.0,0.5032583347756457,8
科技,n,报道,v,8.332542489990574,11,0.0,0.8257126338532474,8
暴雪,n,娱乐,vn,9.512150044830227,24,2.1395175491980165,0.5179422132549245,8
费用,n,增加,v,5.258195148530494,11,2.2221915755066783,0.761663168719263,7
综合,vn,毛利率,n,7.601701629808519,9,2.373266667948722,0.5032583347756457,7
导致,v,的,uj,4.361048917679569,20,2.621928094887362,2.5498609162048065,7
至,p,2011,m,6.026723217659985,10,0.0,0.0,7
代理,n,自,p,9.704795122772623,13,2.742337624271511,0.0,7
丁磊,nr,表示,v,7.949213850439071,11,1.1596899738021624,0.0,7
录得,v,净,a,8.779699931786514,8,1.061278124459133,0.0,7
的,uj,新,n,4.739560540933299,15,1.5627562382434077,1.0529815751302694,7
游戏,n,业务,n,4.460487925007734,14,1.7470599554614883,2.42042667945086,7
收入,v,同比,j,2.634508030295,10,1.295461844238322,0.0,7
同比,j,增,v,5.773182097752873,18,2.0427394192086425,3.725480556997868,7
8,m,月,m,6.996975874265933,10,1.895461844238322,2.846439344671016,7
广告,n,服务收入,n,6.657664375557501,19,1.5650259260055317,1.893766673801451,7
大话西游,n,OnlineII,eng,9.23913155042381,18,0.0,0.0,7
游戏,n,服务收入,n,4.957987584478551,12,0.0,1.188721875540867,7
一季度,mq,为,p,2.2084834384341785,10,0.4689955935892812,3.321928094887362,7
日,m,为,p,2.4406238363221884,7,0.0,0.9852281360342516,7
约,d,为,p,5.178876976348855,19,2.0712834065817636,4.247927513443588,7
人力,n,成本增加,nr,9.038218856497815,12,1.4182958340544896,0.5974937501201927,7
毛利润,nr,的,uj,2.6691712130419014,10,0.7965784284662087,1.295461844238322,7
截止,v,到,v,8.730790331305567,8,1.0306390622295662,1.2987949406953985,7
变化,vn,主要,b,6.675648777113106,7,1.1488348542809168,0.0,7
13,m,亿元,m,5.420834878084281,11,1.6171895725927152,1.0957952550009338,7
推广,v,活动,vn,8.852108427314564,13,2.5654483718208256,1.8386983097682805,7
西游,f,Online,eng,9.289757623493779,16,0.0,0.0,7
自,p,暴雪,n,9.512150044830227,13,0.0,0.0,7
至,p,2010,m,6.2642225313866415,7,0.0,0.0,6
的,uj,人力,n,3.5551359697958715,11,1.789929075309999,0.8453509366224365,6
数据,n,显示,v,9.659707233244085,6,0.38997500048077083,0.0,6
财务,n,业绩,n,9.582539372721625,7,1.1488348542809168,0.8021014063021727,6
和,c,同比,j,0.8598652329849211,8,0.0,1.5487949406953985,6
在,p,中国,ns,5.6141925739917165,9,2.5954888901709445,1.657742726504889,6
咨询,vn,费,v,11.289757623493779,7,0.863120568566631,0.9777327903350892,6
盘,q,后,f,9.45325635577666,8,1.75,1.4056390622295662,6
12,m,亿元,m,4.661842977588075,13,2.66122625626979,1.2038760858099722,6
月,m,推出,v,5.197000482573927,8,2.1556390622295662,1.375,6
新,a,游戏,n,4.936925968950721,16,2.2806390622295662,1.5306390622295665,6
去年同期,n,为,p,2.1235945408476655,10,0.0,3.321928094887362,6
毛损,nr,率为,v,10.097112545551383,8,1.5,2.75,6
集团,n,现金,n,9.190221949942865,6,0.430827083453526,0.5,6
摊,n,薄,a,9.342225043387915,9,0.0,0.0,6
新,n,资料片,n,8.3277254736928,11,0.0,0.6289875670249633,6
现金,n,和,c,3.809400166001934,6,1.0,0.0,6
大话西游,n,3,x,6.824094051144967,6,0.0,0.0,6
%,x,网易,n,2.16273058048918,16,4.0,0.9933927290103626,6
环比,j,和,c,1.791478258004671,10,1.9609640474436814,0.7219280948873623,6
推出,v,的,uj,2.454158322071051,8,2.625,2.1556390622295662,6
毛损,nr,率,v,10.097112545551383,8,0.875,1.9056390622295662,6
的,uj,资料片,n,3.002594946767093,12,2.1541354172676304,1.1949875002403854,6
年,m,第二季度,mq,5.176536380014211,40,1.7058666211014741,3.5811983328100943,6
的,uj,市场推广,n,3.417632446045937,6,0.861654166907052,0.6500224216483541,6
未经,d,审计,v,11.289757623493779,7,1.8423709931771088,0.863120568566631,6
去年同期,n,净,a,5.109848533478844,6,0.430827083453526,0.0,6
丁磊,nr,先生,n,8.811710326689134,16,0.7743974703476993,1.875,6
其中,r,在线,b,6.607551260729698,7,0.0,0.0,6
2010,m,年,m,5.952825103991448,55,3.3912113610347956,3.0787695507712867,6
毛利率,n,环比,j,3.969670875430584,7,0.0,2.128085278891395,6
成本,n,和,c,2.4308885427482037,6,1.4591479170272446,2.2516291673878226,6
10,m,月,m,6.575512105827656,8,1.4056390622295662,1.625,6
的,uj,欧元,nz,3.6020570171833644,5,0.0,0.0,5
公司,n,录得,v,7.093360410690276,6,0.430827083453526,0.0,5
取得,v,了,ul,7.72555368293942,5,2.321928094887362,1.9219280948873623,5
业务,n,同比,j,3.188219597031717,6,0.6500224216483541,0.9182958340544896,5
一季度,mq,净,a,4.931703025231564,5,0.0,0.0,5
为,p,2,m,4.378408439876491,5,0.7219280948873623,0.46438561897747244,5
推出,v,新,a,5.610076465519484,5,1.8575424759098897,0.7219280948873623,5
下降,v,所,c,6.7572625426667585,5,1.3709505944546687,0.0,5
新,a,的,uj,2.8009610855974425,12,2.619548958994393,2.4528822923277267,5
增加,v,导致,v,6.288148370632122,8,2.5,0.0,5
增长,v,的,uj,0.47387655668555606,17,2.251034550140126,0.9519940819087833,5
波动,vn,而,c,9.849185032107798,6,0.0,0.0,5
为,p,13,m,4.153341884241718,7,1.8423709931771086,0.5916727785823275,5
特许权,nr,使用费,n,11.512150044830227,6,0.6500224216483541,0.21919533819482817,5
折算,v,产生,n,10.775184450664021,6,0.0,0.0,5
CEO,eng,丁磊,nr,8.811710326689134,6,1.0,1.2516291673878228,5
年,m,第四季度,l,5.434989758961393,31,1.5925371919459592,3.621081463745764,5
妖王,n,之,u,11.289757623493779,6,0.0,0.0,5
Nasdaq,eng,:,x,7.467755925471773,5,0.0,0.0,5
使用费,n,和,c,5.283331354334345,5,0.0,0.0,5
总营,n,收,n,10.05271842619293,10,1.7931568569324174,2.7219280948873625,5
年,m,6,m,5.341390391909101,12,1.5,0.0,5
服务收入,n,为,p,4.598374123818399,18,0.9910760598382222,3.0588138903312014,5
汇率,n,波动,vn,11.289757623493779,6,0.0,0.0,5
为,p,3,m,3.5983741238183984,9,1.224394445405986,0.0,5
30,m,日,m,7.629506995468385,16,0.0,1.375,5
在,p,总营收,n,6.836584995328165,6,0.5,0.0,5
的,uj,主要,b,2.640024867382385,28,2.2068997823028402,0.8059584928680417,5
产生,n,的,uj,4.5875574474882495,9,1.4466166676282082,1.0566416671474375,5
总收入,n,为,p,4.400434746206489,12,2.5566416671474372,2.2841591278514217,5
中国,ns,大陆,n,8.967829528606417,7,0.863120568566631,1.8423709931771088,5
的,uj,业绩,n,3.002594946767093,6,1.8208020839342967,1.292481250360578,5
20,m,亿元,m,5.080702187819328,14,2.1179631753145163,0.8108270806894882,5
环比,j,上升,v,6.572837971529331,11,1.2406705316766886,0.0,5
受益,v,于,p,9.009649704301044,6,0.9308270834535259,1.8208020839342967,5
的,uj,特许权,nr,4.476526135099506,5,0.0,0.0,5
上个季度,l,和,c,4.809400166001933,6,0.9591479170272448,0.0,5
人民币,n,的,uj,0.2741796559648155,11,2.1180782093497093,1.8676338909712125,5
各款,r,自主,v,8.374646521080292,5,0.0,0.0,5
和,c,市场,n,4.39436266672309,9,0.0,0.15104444572649994,5
星际争霸,n,II,eng,10.874720124214935,6,0.0,0.0,5
余额,n,随,v,11.289757623493779,6,0.0,0.0,5
历史,n,新高,v,11.512150044830227,5,1.9219280948873623,0.0,5
总营收,n,中,f,8.836584995328163,6,0.0,0.0,5
营业税,n,后,f,9.45325635577666,5,0.0,1.5219280948873621,5
的,uj,内容,n,3.061488635820661,10,2.8464393446710154,1.849860916204807,5
改善,v,主要,b,6.704795122772622,5,0.7219280948873623,0.9709505944546686,5
天下,s,3,x,8.512150044830227,18,0.0,0.0,5
今天,t,公布,v,9.637680926914086,5,0.0,1.3709505944546687,5
随,v,欧元,nz,10.637680926914086,6,0.0,1.4591479170272446,5
财报,n,数据,n,7.631138081047314,5,0.46438561897747244,0.7219280948873623,5
我们,r,在,p,3.062588670216991,5,0.46438561897747244,1.8575424759098897,5
审计,v,财务,n,10.61168571838114,5,0.0,0.0,5
之,u,怒,vg,11.289757623493779,6,0.0,0.0,5
的,uj,汇率,n,4.5171681195968505,6,0.0,0.0,5
邮箱,n,注册,v,7.772181962502497,6,1.3899750004807707,0.9182958340544896,5
业务收入,n,为,p,4.93094946290527,6,1.2516291673878228,2.584962500721156,5
上,f,季度,n,6.562615111813215,5,0.46438561897747244,1.5219280948873621,5
而,c,折算,v,9.849185032107798,6,0.0,0.0,5
同比,j,变化,vn,5.410612018368165,5,0.0,0.0,5
巫,nr,妖王,n,11.512150044830227,6,0.0,0.0,5
毛利润,nr,环比,j,3.949907620609154,5,0.46438561897747244,1.9219280948873623,5
我们,r,将,d,5.1862200193853685,9,0.0,2.2810361125534233,5
公司,n,的,uj,1.6102775239883325,8,1.4056390622295662,1.5487949406953985,5
被,p,成本,n,6.326283499518892,5,0.0,0.0,5
先生,n,说,v,9.637680926914086,8,0.0,0.0,5
4,m,月,m,6.897440200715018,8,0.6862781244591328,1.625,5
利率,n,为,p,5.515911963626426,5,0.0,2.321928094887362,5
6,m,月,m,6.819437688713745,12,0.0,0.8166890883150209,5
和,c,咨询,vn,5.060938932997898,5,0.0,0.0,5
月,m,30,m,6.897440200715018,16,0.9544340029249649,0.0,5
和,c,邮箱,n,2.6588404894265523,5,0.9709505944546686,0.9709505944546686,5
扣除,v,营业税,n,11.77518445066402,5,0.0,0.0,5
3,m,月,m,6.095379578326928,13,1.198183947911799,0.8904916402194913,5
欧元,nz,银行存款,n,10.374646521080292,5,0.0,0.0,5
公司,n,各款,r,7.289757623493779,5,0.0,0.0,5
基本,n,持平,n,8.50839790996912,8,1.75,0.375,5
上升,v,主要,b,6.983771072475438,13,0.7732283485249176,0.8904916402194913,5
网易,n,的,uj,-0.138183709015703,5,0.46438561897747244,1.3709505944546687,5
由于,c,在线,b,3.817269852031035,5,0.7219280948873623,0.0,5
研发,j,的,uj,2.354896690697974,9,0.0,0.0,5
净,a,利率,n,9.23913155042381,5,0.0,0.0,5
银行存款,n,余额,n,11.289757623493779,6,0.6500224216483541,0.0,5
广告,n,成本,n,3.796759985223163,4,0.5,0.8112781244591328,4
研发,j,成本,n,4.8420839757326535,4,0.0,0.0,4
后,f,上涨,v,8.868293855055501,4,0.8112781244591328,2.0,4
第四部,m,资料片,n,8.775184450664021,4,1.0,0.0,4
的,uj,研发,j,1.506899784143024,5,1.3709505944546687,0.7219280948873623,4
因素,n,影响,vn,10.026723217659985,5,0.0,0.5287712379549449,4
伦敦,ns,奥运会,j,10.485677833469035,9,2.0671680565972257,2.113283334294875,4
后,f,股价,n,7.993824737139361,4,0.0,0.5,4
的,uj,运营,vn,0.530107175304349,6,1.292481250360578,1.3899750004807707,4
人,n,之谜,n,11.097112545551383,6,0.0,0.0,4
增长,v,所,c,2.9890782178898316,4,1.0,0.0,4
的,uj,比重,n,4.739560540933299,6,0.9182958340544896,1.4591479170272446,4
119,m,亿元,m,6.131328260889296,4,0.8112781244591328,0.0,4
毛利率,n,同比,j,2.8745591181279546,5,0.0,1.5219280948873621,4
的,uj,公测,v,4.254133713763057,5,0.0,0.46438561897747244,4
3,m,D,eng,8.687721609413682,4,1.5,0.0,4
继续,v,保持,v,8.467755925471772,4,0.8112781244591328,0.8112781244591328,4
它,r,业务收入,n,8.342225043387915,4,0.0,0.0,4
强劲,a,的,uj,3.3610489176795695,5,1.9219280948873623,1.9219280948873623,4
股权,n,成本,n,8.39667282741029,7,1.040269586874936,2.128085278891395,4
在,p,2011,m,3.7959430108308183,7,1.325983872589222,0.0,4
15,m,亿元,m,5.031792587338382,7,2.2359263506290326,1.325983872589222,4
95,m,亿元,m,6.131328260889296,4,0.0,0.0,4
的,uj,邮箱,n,1.5301071753043494,4,0.8112781244591328,1.0,4
月,m,开始,v,6.804330796323537,5,0.7219280948873623,1.3709505944546687,4
增加,v,所,c,5.555628681497108,5,0.9709505944546686,0.9709505944546686,4
18,m,亿元,m,5.283331354334345,5,1.5219280948873621,0.7219280948873623,4
市场,n,费用,n,6.585359891784003,8,0.0,1.5487949406953985,4
服务,vn,整合,v,7.666659993885852,4,0.5,0.5,4
公司,n,在,p,3.766195667436766,5,0.46438561897747244,1.3709505944546687,4
68,m,%,x,5.099368519491751,5,0.7219280948873623,1.3931568569324173,4
费,v,增加,v,7.18123316671561,4,0.0,0.0,4
费用,n,环比,j,2.830472389620535,4,0.0,1.5,4
11,m,亿元,m,4.908935839552848,6,1.4591479170272448,0.21919533819482817,4
由于,c,季节性,n,6.0043554046315295,4,0.31127812445913283,0.0,4
带来,v,的,uj,3.569635539490987,4,0.8112781244591328,0.8112781244591328,4
将,d,于,p,6.08365028574482,5,2.321928094887362,1.9219280948873623,4
2012,m,年,m,5.937241208772993,105,2.507315526508838,3.9837517936073232,4
这,r,两款,m,9.074744732522928,4,1.5,0.0,4
天下,s,贰,m,9.342225043387915,8,0.375,0.375,4
由于,c,电子商务,n,7.704795122772622,4,0.0,0.8112781244591328,4
人数,n,的,uj,3.932205618875695,4,1.0,1.0,4
为,p,95,m,5.515911963626426,4,0.0,0.0,4
第三季度,mq,推出,v,5.226747825967979,4,0.8112781244591328,0.5,4
实时,d,对,p,9.512150044830227,4,0.0,0.0,4
NASDAQ,eng,:,x,7.467755925471773,4,0.0,0.0,4
下降,v,主要,b,5.283331354334345,8,1.2987949406953985,1.2987949406953985,4
去年同期,n,毛损,nr,5.38286702788526,4,0.5,1.0,4
年,m,10,m,4.097464809023013,4,1.0,0.0,4
对,p,战,n,9.512150044830227,4,0.0,0.31127812445913283,4
两款,m,游戏,n,5.138559830120371,4,0.0,2.0,4
因素,n,以及,c,6.856798216217673,5,0.9709505944546686,1.5219280948873621,4
流入,v,约,d,9.512150044830227,4,1.0,0.0,4
广告业务,n,收入,v,4.9990804625908565,6,1.292481250360578,1.7924812503605778,4
由于,c,在,p,3.1812331667156095,4,0.0,0.8112781244591328,4
为,p,20,m,3.4652858905564576,7,0.863120568566631,0.0,4
将,d,在,p,4.910585576771941,6,1.3899750004807707,2.251629167387823,4
广告业务,n,同比,j,4.147577612534371,5,1.3931568569324173,1.5219280948873621,4
第二季度,mq,的,uj,0.589813421428617,4,0.0,1.5,4
年,m,4,m,5.004355404631531,6,0.9182958340544896,0.0,4
年,m,第一季度,l,5.338092801808526,46,1.8682581508310607,4.232126429038915,4
收入,v,下降,v,4.4141179618697,5,0.9065649754771962,0.9065649754771962,4
计划,n,在,p,4.895478684381732,5,1.5219280948873621,1.9219280948873623,4
的,uj,比例,n,4.450053923738314,9,1.224394445405986,1.3516441151533922,4
英雄,ns,三国,ns,12.097112545551383,4,0.0,0.0,4
3,m,DMMORPG,eng,8.20229478224344,4,0.8112781244591328,0.31127812445913283,4
和,c,服务,vn,1.7597693982773328,5,1.3709505944546687,0.0,4
新闻,n,客户端,n,10.07919063755412,5,0.7219280948873623,1.3931568569324173,4
和,c,广告业务,n,3.283331354334346,5,0.0,1.9219280948873623,4
领先,n,的,uj,4.154598040212143,6,1.4874687506009634,2.251629167387823,4
毛利率,n,的,uj,1.8815795458057267,8,0.375,1.5487949406953985,4
在,p,2010,m,4.7406605753296285,8,1.7806390622295662,0.0,4
同时,c,又,d,8.197108335528103,7,0.8623963728982889,0.0,4
和,c,新,a,2.344731898998489,5,1.8575424759098897,2.321928094887362,4
到,v,2012,m,6.178249308276788,5,0.0,0.0,4
年,m,第三季度,mq,5.326283499518893,30,1.3681048373817144,3.724371952642218,4
活动,vn,增加,v,5.130607093645642,4,0.0,0.5,4
了,ul,公司,n,3.8593050718282473,4,0.8112781244591328,0.0,4
原因,n,是,v,6.9678295286064165,24,0.0,2.8341479170272446,4
毛利润,nr,同比,j,3.018294595589404,4,0.0,0.0,4
的,uj,广告,n,0.13964769874617142,4,1.5,1.5,4
以及,c,人力,n,5.475976432276742,4,0.0,0.8112781244591328,4
D,eng,实时,d,11.77518445066402,4,0.0,0.0,4
主要,b,原因,n,6.8682938550555015,24,0.0,0.0,4
发布,v,了,ul,5.288148370632121,4,1.5,1.0,4
公司,n,截止,v,5.060938932997898,4,0.0,0.0,4
互联网,n,行业,n,9.190221949942865,5,1.9219280948873623,2.321928094887362,4
的,uj,改善,v,3.932205618875695,4,1.5,0.0,4
5,m,月,m,6.675047779378571,4,0.8112781244591328,2.0,4
环比,j,下降,v,5.572837971529331,11,1.362243246539651,2.0895159738123787,4
的,uj,在线,b,1.1150696760255054,6,2.2516291673878226,0.6500224216483541,4
和,c,市场推广,n,3.9614032594469832,5,0.0,0.9709505944546686,4
网易,n,2012,m,5.1160804871903585,32,0.8404463645051813,0.0,4
亿元,m,毛利率,n,2.2733472657617235,4,2.0,2.0,4
产品,n,和,c,2.8459260420270476,4,0.8112781244591328,0.8112781244591328,4
移动,vn,互联网,n,7.94229443649928,4,0.8112781244591328,1.5,4
将,d,继续,v,6.389753413470499,4,0.0,1.5,4
为,p,68,m,4.93094946290527,4,1.5,0.0,4
和,c,广告,n,0.946452917981012,4,0.0,2.0,4
的,uj,毛损,nr,2.739560540933299,4,0.0,0.0,4
熊猫,nr,人,n,11.097112545551383,6,0.0,0.0,4
12,m,亿美元,m,4.119832622051467,3,0.0,0.0,3
的,uj,战略,n,4.002594946767093,3,1.584962500721156,1.584962500721156,3
业务,n,在,p,3.766195667436766,4,2.0,0.8112781244591328,3
300,m,万元,m,7.988588088773215,3,0.0,0.0,3
毛,nr,利润率,n,10.097112545551383,6,0.9182958340544896,1.2516291673878228,3
都,d,为,p,3.9309494629052697,3,0.0,1.584962500721156,3
是,v,广告,n,2.689844781306651,4,0.0,0.8112781244591328,3
:,x,44,m,7.20472151963798,5,0.7219280948873623,0.46438561897747244,3
和,c,移动,vn,3.6203663416119167,5,2.321928094887362,1.3709505944546687,3
注册,v,用户数,n,9.589317905352686,4,1.0,1.5,3
内容,n,成本,n,6.39667282741029,8,2.1556390622295662,1.9056390622295662,3
至,p,2012,m,4.093360410690275,3,0.0,0.0,3
被,p,代理,n,6.897440200715018,3,0.0,0.0,3
玩家,n,对,p,6.927187544109072,3,1.0566416671474375,1.584962500721156,3
降低,v,所,c,7.226747825967979,3,0.9182958340544896,0.0,3
没有,v,随着,p,11.289757623493779,3,0.0,1.584962500721156,3
DMMORPG,eng,游戏,n,5.975061097837492,5,0.9709505944546686,0.0,3
亿元,m,和,c,-0.8344560237727912,3,1.584962500721156,1.584962500721156,3
%,x,2012,m,0.5810432118008848,4,2.0,0.0,3
各款,r,资料片,n,7.360146951385177,3,0.0,0.0,3
11,m,月,m,6.260010280099727,6,1.4874687506009634,2.15413541726763,3
比重,n,约,d,8.512150044830227,3,0.0,0.0,3
金融服务,n,行业,n,10.038218856497815,3,0.0,1.584962500721156,3
丁磊,nr,说,v,6.937241208772994,3,0.38997500048077083,0.0,3
的,uj,产品,n,1.6240833235133632,3,1.584962500721156,0.0,3
等价物,l,和,c,5.54636576016814,3,0.0,0.0,3
22.3,m,%,x,5.3624029253255445,3,0.9182958340544896,0.0,3
和,c,研发,j,1.5767394092116584,3,0.9182958340544896,1.584962500721156,3
第二季度,mq,财报,n,5.444865085517518,6,1.4591479170272448,1.9182958340544896,3
的,uj,吸引力,n,3.739560540933299,3,0.9182958340544896,0.38997500048077083,3
电话会议,n,实录,v,10.874720124214935,3,0.38997500048077083,0.0,3
第二季度,mq,广告,n,3.3474525838595732,4,1.0,1.5,3
讯,ng,8,m,8.174280406073843,3,0.0,0.0,3
增持,v,评级,vn,10.775184450664021,3,0.9182958340544896,1.0566416671474375,3
年,m,8,m,3.7819629832950827,3,0.0,0.0,3
的,uj,需求,v,3.3245230416544556,3,1.584962500721156,0.5283208335737187,3
答,v,分析师,n,11.097112545551383,3,0.0,0.0,3
的,uj,下降,v,1.4176324460459366,3,1.584962500721156,0.9182958340544896,3
内容,n,创新,v,7.512150044830227,3,0.9182958340544896,0.0,3
45.0,m,%,x,5.3624029253255445,5,0.9709505944546686,0.9287712379549449,3
比例,n,约,d,8.374646521080292,5,0.0,0.0,3
